3262,evsb,en,ev/Abyssea - Uleguerand
3263,evsb,en,ev/Abyssea - Grauberg
3264,evsb,en,ev/Abyssea - Empyreal Paradox
3521,evsb,jp,gev/skill_name
3522,evsb,en,gev/skill_name
3523,evsb,jp,gev/term
3524,evsb,en,gev/term
3525,evsb,jp,gev/emote
3526,evsb,en,gev/emote
3527,evsb,jp,gev/battle
3528,evsb,en,gev/battle
3529,evsb,jp,gev/status
3530,evsb,en,gev/status
3531,evsb,jp,gev/message
3532,evsb,en,gev/message
3535,evsb,jp,gev/action
3536,evsb,en,gev/action
12424,xis,jp,lobby/message
12436,xis,jp,etc/misc_message_01
12452,xis,en,lobby/message
12454,xis,en,etc/misc_message_01
15206,xis,jp,etc/time_formatter
15207,xis,en,etc/time_formatter
15208,xis,en,etc/job_abbr
15209,xis,en,etc/race_gender_enum
15210,inb,en,itm/normal
15211,iub,en,itm/usable
15212,iwb,en,itm/weapon
15213,iab,en,itm/armor
15214,ipb,en,itm/puppet
15289,sd,en,sys/status_data
21173,dmsg,jp,lobby/misc_message,1
21174,dmsg,jp,sys/error_message,1
21176,dmsg,jp,sys/misc_string_01,1
21178,dmsg,jp,sys/menu/text,1
21179,dmsg,jp,sys/menu/help,1
21180,dmsg,jp,sys/menu/title,1
21181,dmsg,jp,sys/menu/text2,1
21182,dmsg,jp,sys/region,1
21183,dmsg,jp,sys/area,1
21184,dmsg,jp,sys/job,1
21185,dmsg,jp,sys/weather,1
21186,dmsg,jp,sys/day_of_week,1
21187,dmsg,jp,sys/orientation,1
21188,dmsg,jp,sys/moon_phase,1
21189,dmsg,en,lobby/misc_message
21190,dmsg,en,sys/error_message
21192,dmsg,en,sys/misc_string_01
21194,dmsg,en,sys/menu/text
21195,dmsg,en,sys/menu/help
21196,dmsg,en,sys/menu/title
21197,dmsg,en,sys/menu/text2
21198,dmsg,en,sys/region
21199,dmsg,en,sys/weather
21200,dmsg,en,sys/day_of_week
21201,dmsg,en,sys/orientation
21202,dmsg,en,sys/moon_phase
21203,dmsg,en,sys/area_short
21204,dmsg,en,sys/area
21205,dmsg,en,sys/area_s
21206,dmsg,en,sys/job
21207,dmsg,en,sys/job_abbr
21363,dmsg,jp,sys/blue_magic_help,1
21364,dmsg,en,sys/blue_magic_help
21706,dmsg,jp,sys/meritpoint_text,1
21707,dmsg,en,sys/meritpoint_text
22232,dmsg,jp,sys/text_command_help,1
22233,dmsg,en,sys/text_command_help
22320,icb,en,itm/currency
22431,dmsg,jp,sys/equip_slot_en,1
22432,dmsg,jp,sys/equip_slot,1
22433,dmsg,en,sys/equip_slot
22434,dmsg,jp,sys/key_item,2|3
22435,dmsg,en,sys/key_item,5|6|7
21528,fp,jp,fixed_phrase
21529,fp,en,fixed_phrase
22574,dmsg,jp,sys/qst/sd,2|3
22575,dmsg,jp,sys/qst/bs,2|3
22576,dmsg,jp,sys/qst/ws,2|3
22577,dmsg,jp,sys/qst/jn,2|3
22578,dmsg,jp,sys/qst/ot,2|3
22579,dmsg,jp,sys/qst/fr,2|3
22580,dmsg,jp,sys/qst/at,2|3
22581,dmsg,jp,sys/mis/sd,2|3
22582,dmsg,jp,sys/mis/bs,2|3
22583,dmsg,jp,sys/mis/ws,2|3
22584,dmsg,jp,sys/mis/zl,2|3
22585,dmsg,jp,sys/mis/pm,2|3
22586,dmsg,jp,sys/mis/as,2|3
22587,dmsg,jp,sys/mis/at,2|3
22588,dmsg,en,sys/qst/sd,2|3
22589,dmsg,en,sys/qst/bs,2|3
22590,dmsg,en,sys/qst/ws,2|3
22591,dmsg,en,sys/qst/jn,2|3
22592,dmsg,en,sys/qst/ot,2|3
22593,dmsg,en,sys/qst/fr,2|3
22594,dmsg,en,sys/qst/at,2|3
22595,dmsg,en,sys/mis/sd,2|3
22596,dmsg,en,sys/mis/bs,2|3
22597,dmsg,en,sys/mis/ws,2|3
22598,dmsg,en,sys/mis/zl,2|3
22599,dmsg,en,sys/mis/pm,2|3
22600,dmsg,en,sys/mis/as,2|3
22601,dmsg,en,sys/mis/at,2|3
22605,dmsg,de,lobby/misc_message
22606,dmsg,de,sys/error_message
22608,dmsg,de,sys/misc_string_01
22610,dmsg,de,sys/menu/text
22611,dmsg,de,sys/menu/help
22612,dmsg,de,sys/menu/title
22613,dmsg,de,sys/menu/text2
22614,dmsg,de,sys/region
22615,dmsg,de,sys/area
22616,dmsg,de,sys/job
22617,dmsg,de,sys/weather
22618,dmsg,de,sys/day_of_week
22619,dmsg,de,sys/orientation
22620,dmsg,de,sys/moon_phase
22621,dmsg,de,sys/area_short
22622,dmsg,de,sys/phrases
22623,dmsg,de,sys/race_gender_enum
22625,dmsg,de,sys/equip_slot
22626,dmsg,de,sys/blue_magic_help
22627,dmsg,de,sys/meritpoint_text
22628,dmsg,de,sys/text_command_help
22637,dmsg,de,sys/key_item
22638,dmsg,de,sys/qst/sd,2|3
22639,dmsg,de,sys/qst/bs,2|3
22640,dmsg,de,sys/qst/ws,2|3
22641,dmsg,de,sys/qst/jn,2|3
22642,dmsg,de,sys/qst/ot,2|3
22643,dmsg,de,sys/qst/fr,2|3
22644,dmsg,de,sys/qst/at,2|3
22645,dmsg,de,sys/mis/sd,2|3
22646,dmsg,de,sys/mis/bs,2|3
22647,dmsg,de,sys/mis/ws,2|3
22648,dmsg,de,sys/mis/zl,2|3
22649,dmsg,de,sys/mis/pm,2|3
22650,dmsg,de,sys/mis/as,2|3
22651,dmsg,de,sys/mis/at,2|3
22800,dmsg,fr,lobby/misc_message
22801,dmsg,fr,sys/error_message
22803,dmsg,fr,sys/misc_string_01
22805,dmsg,fr,sys/menu/text
22806,dmsg,fr,sys/menu/help
22807,dmsg,fr,sys/menu/title
22808,dmsg,fr,sys/menu/text2
22809,dmsg,fr,sys/region
22810,dmsg,fr,sys/area
22811,dmsg,fr,sys/job
22812,dmsg,fr,sys/weather
22813,dmsg,fr,sys/day_of_week
22814,dmsg,fr,sys/orientation
22815,dmsg,fr,sys/moon_phase
22816,dmsg,fr,sys/area_short
22817,dmsg,fr,sys/phrases
22818,dmsg,fr,sys/race_gender_enum
22820,dmsg,fr,sys/equip_slot
22821,dmsg,fr,sys/blue_magic_help
22822,dmsg,fr,sys/meritpoint_text
22823,dmsg,fr,sys/text_command_help
22832,dmsg,fr,sys/key_item
22833,dmsg,fr,sys/qst/sd,2|3
22834,dmsg,fr,sys/qst/bs,2|3
22835,dmsg,fr,sys/qst/ws,2|3
22836,dmsg,fr,sys/qst/jn,2|3
22837,dmsg,fr,sys/qst/ot,2|3
22838,dmsg,fr,sys/qst/fr,2|3
22839,dmsg,fr,sys/qst/at,2|3
22840,dmsg,fr,sys/mis/sd,2|3
22841,dmsg,fr,sys/mis/bs,2|3
22842,dmsg,fr,sys/mis/ws,2|3
22843,dmsg,fr,sys/mis/zl,2|3
22844,dmsg,fr,sys/mis/pm,2|3
22845,dmsg,fr,sys/mis/as,2|3
22846,dmsg,fr,sys/mis/at,2|3
23117,dmsg,jp,sys/title,1
23118,dmsg,en,sys/title
23119,dmsg,de,sys/title
23120,dmsg,fr,sys/title
23141,dmsg,jp,sys/status,1
23142,dmsg,en,sys/status
23143,dmsg,de,sys/status
23144,dmsg,fr,sys/status
23236,dmsg,jp,sys/ability,1
23237,dmsg,jp,sys/magic,1
23238,dmsg,jp,sys/ability_help,1
23239,dmsg,jp,sys/magic_help,1
23240,dmsg,en,sys/ability
23241,dmsg,en,sys/magic
23242,dmsg,en,sys/ability_help
23243,dmsg,en,sys/magic_help
23244,dmsg,de,sys/ability
23245,dmsg,de,sys/magic
23246,dmsg,de,sys/ability_help
23247,dmsg,de,sys/magic_help
23248,dmsg,fr,sys/ability
23249,dmsg,fr,sys/magic
23250,dmsg,fr,sys/ability_help
23905,evsb,en,evx/Aht Urhgan Whitegate
23906,evsb,en,evx/Aht Urhgan Whitegate 2
23907,evsb,de,evx/Aht Urhgan Whitegate
23908,evsb,de,evx/Aht Urhgan Whitegate 2
23909,evsb,fr,evx/Aht Urhgan Whitegate
23910,evsb,fr,evx/Aht Urhgan Whitegate 2
23911,evsb,jp,evx/Aht Urhgan Whitegate
24002,dmsg,jp,sys/cs_event_race,1
24003,dmsg,jp,sys/job_attr,1
24005,dmsg,en,sys/cs_event_race
24006,dmsg,en,sys/job_attr
24008,dmsg,de,sys/cs_event_race
24009,dmsg,de,sys/job_attr
24011,dmsg,fr,sys/cs_event_race
24012,dmsg,fr,sys/job_attr
24101,dmsg,jp,sys/mob_race,1
24102,dmsg,en,sys/mob_race
24103,dmsg,de,sys/mob_race
24104,dmsg,fr,sys/mob_race
25091,dmsg,jp,sys/qst/wog,2|3
25092,dmsg,jp,sys/mis/wog,2|3
25093,dmsg,jp,sys/mis/co,2|3
25094,dmsg,en,sys/qst/wog
25095,dmsg,en,sys/mis/wog
25096,dmsg,en,sys/mis/co
25097,dmsg,de,sys/qst/wog
25098,dmsg,de,sys/mis/wog
25099,dmsg,de,sys/mis/co
25100,dmsg,fr,sys/qst/wog
25101,dmsg,fr,sys/mis/wog
25102,dmsg,fr,sys/mis/co
27455,evsb,jp,ev/dbg_scene
27456,evsb,en,ev/dbg_scene
27457,evsb,de,ev/dbg_scene
27458,evsb,fr,ev/dbg_scene
27796,isb,jp,itm/slip,1|2
27797,isb,en,itm/slip
28117,dmsg,jp,sys/maze_rune
28118,dmsg,en,sys/maze_rune
28119,dmsg,de,sys/maze_rune
28120,dmsg,fr,sys/maze_rune
28217,dmsg,jp,sys/item_attr
28218,dmsg,en,sys/item_attr
28219,dmsg,de,sys/item_attr
28220,dmsg,fr,sys/item_attr
28433,dmsg,jp,sys/mis/acp,2|3
28434,dmsg,en,sys/mis/acp
28435,dmsg,de,sys/mis/acp
28436,dmsg,fr,sys/mis/acp
28554,dmsg,jp,sys/mis/kupo,2|3
28555,dmsg,jp,sys/mis/stt,2|3
28556,dmsg,en,sys/mis/kupo,2|3
28557,dmsg,en,sys/mis/stt,2|3
28558,dmsg,de,sys/mis/kupo,2|3
28559,dmsg,de,sys/mis/stt,2|3
28560,dmsg,fr,sys/mis/kupo,2|3
28561,dmsg,fr,sys/mis/stt,2|3
31039,dmsg,jp,sys/qst/aby,2|3
31040,dmsg,en,sys/qst/aby
31041,dmsg,de,sys/qst/aby
31042,dmsg,fr,sys/qst/aby
36680,iab,jp,itm/armor2,1|2
36681,iab,en,itm/armor2
36930,mbd,jp,mb/mb_data
36931,mbd,en,mb/mb_data
36932,mbd,de,mb/mb_data
36933,mbd,fr,mb/mb_data
37570,dmsg,jp,sys/mis/ad,2|3
37571,dmsg,jp,sys/qst/ad,2|3
37572,dmsg,jp,sys/qst/wc,2|3
37573,dmsg,en,sys/mis/ad
37574,dmsg,en,sys/qst/ad
37575,dmsg,en,sys/qst/wc
37576,dmsg,de,sys/mis/ad
37577,dmsg,de,sys/qst/ad
37578,dmsg,de,sys/qst/wc
37579,dmsg,fr,sys/mis/ad
37580,dmsg,fr,sys/qst/ad
37581,dmsg,fr,sys/qst/wc
38642,inb,jp,itm/normal2,1|2
38643,inb,en,itm/normal2
38814,evsb,jp,ev/Mog Garden
38815,evsb,jp,ev/Celennia Memorial Library
38816,evsb,en,ev/Mog Garden
38817,evsb,en,ev/Celennia Memorial Library
39225,evsb,jp,ev/Feretory
39226,evsb,en,ev/Feretory
39311,erq,jp,roe/roe_quest
39312,erq,en,roe/roe_quest
39319,erc,jp,roe/roe_category
39320,erc,en,roe/roe_category
39881,dmsg,jp,sys/faith_serifu,1
39882,dmsg,en,sys/faith_serifu
39883,dmsg,de,sys/faith_serifu
39884,dmsg,fr,sys/faith_serifu
40253,dmsg,jp,sys/jobpoint_text,1
40254,dmsg,en,sys/jobpoint_text
40255,dmsg,de,sys/jobpoint_text
40256,dmsg,fr,sys/jobpoint_text
40426,evsb,jp,ev/Leafallia
40427,evsb,jp,ev/Mount Kamihr
40428,evsb,en,ev/Leafallia
40429,evsb,en,ev/Mount Kamihr
41530,dmsg,jp,sys/jobpoint_text_2,1
41531,dmsg,en,sys/jobpoint_text_2
41979,dmsg,jp,sys/emote_command,1
41980,dmsg,en,sys/emote_command
42601,evsb,jp,ev/Escha - Zi'Tah
42602,evsb,en,ev/Escha - Zi'Tah
42627,dmsg,jp,sys/mis/rov,2|3
42628,dmsg,en,sys/mis/rov
42639,dmsg,jp,sys/kupoevent
42640,dmsg,en,sys/kupoevent
43198,evsb,jp,ev/Escha - Ru'Aun
43199,evsb,en,ev/Escha - Ru'Aun
43203,evsb,jp,gev/Unity Concord
43204,evsb,en,gev/Unity Concord
43857,evsb,jp,ev/Desuetia - Empyreal Paradox
43858,evsb,jp,ev/Reisenjima
43859,evsb,jp,ev/Reisenjima Sanctorium
43860,evsb,en,ev/Desuetia - Empyreal Paradox
43861,evsb,en,ev/Reisenjima
43862,evsb,en,ev/Reisenjima Sanctorium
45010,dmsg,jp,sys/mount,1
45011,dmsg,jp,sys/mount_help,1
45012,dmsg,en,sys/mount
45013,dmsg,en,sys/mount_help
45241,evsb,jp,ev/Reisenjima Henge
45242,evsb,en,ev/Reisenjima Henge
45424,evsb,jp,ev/Dynamis - San d'Oria [D]
45425,evsb,en,ev/Dynamis - San d'Oria [D]
45447,evsb,jp,ev/Dynamis - Bastok [D]
45448,evsb,en,ev/Dynamis - Bastok [D]
45475,evsb,jp,ev/Dynamis - Windurst [D]
45476,evsb,en,ev/Dynamis - Windurst [D]
45490,evsb,jp,ev/Dynamis - Jeuno [D]
45491,evsb,en,ev/Dynamis - Jeuno [D]
46296,evsb,jp,ev/Walk of Echoes [P1]
46297,evsb,en,ev/Walk of Echoes [P1]
46357,evsb,jp,ev/Maquette Abdhaljs-LegionB
46358,evsb,en,ev/Maquette Abdhaljs-LegionB
46627,dmsg,jp,sys/mis/vr,2|3
46628,dmsg,en,sys/mis/vr
47969,evsb,jp,ev/Silver Knife
47970,evsb,en,ev/Silver Knife
48126,evsb,jp,ev/Gwora - Corridor
48127,evsb,en,ev/Gwora - Corridor
48486,evsb,jp,ev/Gwora - Throne Room
48487,evsb,en,ev/Gwora - Throne Room
49272,dmsg,jp,sys/faith_points,
49273,dmsg,en,sys/faith_points
36052,evsb,jp,evx/id/ukn1
36053,evsb,jp,evx/id/ukn2
36054,evsb,jp,evx/id/ukn3
36055,evsb,jp,evx/id/ukn4
36056,evsb,en,evx/id/ukn1
36057,evsb,en,evx/id/ukn2
36058,evsb,en,evx/id/ukn3
36059,evsb,en,evx/id/ukn4
36060,evsb,de,evx/id/ukn1
36061,evsb,de,evx/id/ukn2
36062,evsb,de,evx/id/ukn3
36063,evsb,de,evx/id/ukn4
36064,evsb,fr,evx/id/ukn1
36065,evsb,fr,evx/id/ukn2
36066,evsb,fr,evx/id/ukn3
36067,evsb,fr,evx/id/ukn4
36752,evsb,jp,evx/id2/ukn
36753,evsb,de,evx/id2/ukn
36754,evsb,fr,evx/id2/ukn
36864,evsb,en,evx/id2/ukn
36910,evsb,jp,evx/id3/ukn1
36911,evsb,jp,evx/id3/ukn2
36912,evsb,jp,evx/id3/ukn3
36913,evsb,jp,evx/id3/ukn4
36914,evsb,jp,evx/id3/ukn5
36915,evsb,en,evx/id3/ukn1
36916,evsb,en,evx/id3/ukn2
36917,evsb,en,evx/id3/ukn3
36918,evsb,en,evx/id3/ukn4
36919,evsb,en,evx/id3/ukn5
36920,evsb,de,evx/id3/ukn1
36921,evsb,de,evx/id3/ukn2
36922,evsb,de,evx/id3/ukn3
36923,evsb,de,evx/id3/ukn4
36924,evsb,de,evx/id3/ukn5
36925,evsb,fr,evx/id3/ukn1
36926,evsb,fr,evx/id3/ukn2
36927,evsb,fr,evx/id3/ukn3
36928,evsb,fr,evx/id3/ukn4
36929,evsb,fr,evx/id3/ukn5
